,uid,issue,pull,push,star,repo,name,year,quarter,norm_issue,norm_pull,norm_push,norm_star,norm_use
4892,Cython__2020__4,0.0,195.0,667.0,0.0,0.0,Cython,2020,4,0.0,0.001204804389195067,0.0025529732377977832,0.0,0.0009394444067482126
4893,Twig__2020__4,0.0,177.0,495.0,0.0,0.0,Twig,2020,4,0.0,0.0010935916763462916,0.0018946353114091493,0.0,0.0007470567469388602
4894,Adblock Filter List__2020__4,0.0,174.0,2474.0,0.0,0.0,Adblock Filter List,2020,4,0.0,0.0010750562242048292,0.009469349010962093,0.0,0.0026361013087917305
4895,ANTLR__2020__4,0.0,167.0,0.0,0.0,0.0,ANTLR,2020,4,0.0,0.0010318068358747498,0.0,0.0,0.00025795170896868744
4896,GAP__2020__4,0.0,131.0,0.0,0.0,0.0,GAP,2020,4,0.0,0.0008093814101771989,0.0,0.0,0.00020234535254429973
4897,Sass__2020__4,0.0,129.0,0.0,0.0,0.0,Sass,2020,4,0.0,0.0007970244420828905,0.0,0.0,0.00019925611052072262
4898,SaltStack__2020__4,0.0,127.0,669.0,0.0,0.0,SaltStack,2020,4,0.0,0.0007846674739885822,0.0025606283299650927,0.0,0.0008363239509884187
4899,Stylus__2020__4,0.0,124.0,0.0,0.0,0.0,Stylus,2020,4,0.0,0.0007661320218471196,0.0,0.0,0.0001915330054617799
4900,PostScript__2020__4,0.0,115.0,321.0,0.0,0.0,PostScript,2020,4,0.0,0.0007105256654227318,0.001228642292853206,0.0,0.0004847919895689844
4901,Tcl__2020__4,0.0,112.0,358.0,159.0,0.0,Tcl,2020,4,0.0,0.0006919902132812693,0.0013702614979484353,0.00035318970285417266,0.0006038603535209693
4902,Objective-C++__2020__4,0.0,108.0,0.0,214.0,0.0,Objective-C++,2020,4,0.0,0.0006672762770926525,0.0,0.0004753622415773141,0.00028565962966749166
4903,Markdown__2020__4,0.0,104.0,0.0,482.0,0.0,Markdown,2020,4,0.0,0.0006425623409040357,0.0,0.0010706757029918944,0.0004283095109739825
4904,Standard ML__2020__4,0.0,103.0,326.0,103.0,0.0,Standard ML,2020,4,0.0,0.0006363838568568816,0.0012477800232714802,0.00022879584524515586,0.0005282399313433794
4905,q__2020__4,0.0,100.0,437.0,0.0,0.0,q,2020,4,0.0,0.000617848404715419,0.0016726376385571683,0.0,0.0005726215108181468
4906,Handlebars__2020__4,0.0,89.0,0.0,0.0,0.0,Handlebars,2020,4,0.0,0.0005498850801967229,0.0,0.0,0.00013747127004918073
4907,Nunjucks__2020__4,0.0,87.0,707.0,0.0,0.0,Nunjucks,2020,4,0.0,0.0005375281121024146,0.002706075081143977,0.0,0.0008109007983115978
4908,Nix__2021__1,0.0,11877.0,6691.0,168.0,0.0,Nix,2021,1,0.0,0.07748311967902925,0.02613794396612341,0.0004040287437591989,0.026006273097227965
4909,SCSS__2021__1,0.0,2292.0,7566.0,0.0,0.0,SCSS,2021,1,0.0,0.014952539387415599,0.029556072940919106,0.0,0.011127153082083676
4910,JSON__2021__1,0.0,1420.0,764.0,0.0,0.0,JSON,2021,1,0.0,0.009263789672831653,0.002984514899135897,0.0,0.0030620761429918874
4911,Lean__2021__1,0.0,1355.0,7066.0,0.0,0.0,Lean,2021,1,0.0,0.008839742962455557,0.027602856383892996,0.0,0.009110649836587138
4912,CodeQL__2021__1,0.0,1142.0,573.0,0.0,0.0,CodeQL,2021,1,0.0,0.0074501745115308085,0.002238386174351923,0.0,0.002422140171470683
4913,hoon__2021__1,0.0,739.0,1057.0,0.0,0.0,hoon,2021,1,0.0,0.004821084907199008,0.004129099801553198,0.0,0.0022375461771880515
4914,Jinja__2021__1,0.0,656.0,1890.0,0.0,0.0,Jinja,2021,1,0.0,0.004279609877026454,0.007383158585558698,0.0,0.002915692115646288
4915,Smarty__2021__1,0.0,653.0,1789.0,0.0,0.0,Smarty,2021,1,0.0,0.004260038490393711,0.006988608841039423,0.0,0.0028121618328582837
4916,Bicep__2021__1,0.0,526.0,450.0,0.0,0.0,Bicep,2021,1,0.0,0.0034315164562742605,0.0017578949013234996,0.0,0.00129735283939944
4917,Vim Script__2021__1,0.0,505.0,3227.0,0.0,0.0,Vim Script,2021,1,0.0,0.0032945167498450597,0.012606059659046518,0.0,0.003975144102222894
4918,WebAssembly__2021__1,0.0,453.0,596.0,243.0,0.0,WebAssembly,2021,1,0.0,0.0029552793815441824,0.0023282341359751237,0.0005843987186516983,0.001466978059042751
4919,Puppet__2021__1,0.0,436.0,1248.0,0.0,0.0,Puppet,2021,1,0.0,0.0028443748572919724,0.004875228526337172,0.0,0.001929900845907286
4920,YAML__2021__1,0.0,295.0,0.0,0.0,0.0,YAML,2021,1,0.0,0.0019245196855530548,0.0,0.0,0.0004811299213882637
4921,Gherkin__2021__1,0.0,283.0,713.0,275.0,0.0,Gherkin,2021,1,0.0,0.001846234139022083,0.0027852868103192337,0.0006613565746058314,0.001323219380986787
4922,GAP__2021__1,0.0,242.0,398.0,0.0,0.0,GAP,2021,1,0.0,0.0015787585217079297,0.001554760379392784,0.0,0.0007833797252751784
4923,Elm__2021__1,0.0,227.0,0.0,372.0,0.0,Elm,2021,1,0.0,0.001480901588544215,0.0,0.0008946350754667975,0.0005938841660027531
4924,ANTLR__2021__1,0.0,194.0,0.0,0.0,0.0,ANTLR,2021,1,0.0,0.0012656163355840428,0.0,0.0,0.0003164040838960107
4925,Cython__2021__1,0.0,175.0,375.0,0.0,0.0,Cython,2021,1,0.0,0.0011416642202433376,0.0014649124177695829,0.0,0.0006516441595032301
4926,Stylus__2021__1,0.0,170.0,0.0,0.0,0.0,Stylus,2021,1,0.0,0.0011090452425220993,0.0,0.0,0.00027726131063052483
4927,Sass__2021__1,0.0,167.0,0.0,0.0,0.0,Sass,2021,1,0.0,0.0010894738558893564,0.0,0.0,0.0002723684639723391
4928,Twig__2021__1,0.0,160.0,649.0,0.0,0.0,Twig,2021,1,0.0,0.001043807287079623,0.0025352750910198917,0.0,0.0008947705945248787
4929,Objective-C++__2021__1,0.0,150.0,0.0,243.0,0.0,Objective-C++,2021,1,0.0,0.0009785693316371464,0.0,0.0005843987186516983,0.0003907420125722112
4930,Markdown__2021__1,0.0,149.0,0.0,629.0,0.0,Markdown,2021,1,0.0,0.0009720455360928989,0.0,0.001512702856098429,0.0006211870980478319
4931,SaltStack__2021__1,0.0,146.0,377.0,0.0,0.0,SaltStack,2021,1,0.0,0.0009524741494601559,0.0014727252839976874,0.0,0.0006062998583644608
4932,Adblock Filter List__2021__1,0.0,142.0,2101.0,0.0,0.0,Adblock Filter List,2021,1,0.0,0.0009263789672831653,0.008207415972623717,0.0,0.0022834487349767205
4933,Cuda__2021__1,0.0,142.0,0.0,415.0,0.0,Cuda,2021,1,0.0,0.0009263789672831653,0.0,0.0009980471944051638,0.00048110654042208227
4934,Mustache__2021__1,0.0,127.0,0.0,0.0,0.0,Mustache,2021,1,0.0,0.0008285220341194507,0.0,0.0,0.00020713050852986267
4935,Standard ML__2021__1,0.0,118.0,315.0,0.0,0.0,Standard ML,2021,1,0.0,0.000769807874221222,0.0012305264309264497,0.0,0.0005000835762869179
4936,GLSL__2021__1,0.0,109.0,462.0,559.0,0.0,GLSL,2021,1,0.0,0.0007110937143229931,0.0018047720986921261,0.0013443575461987629,0.0009650558398034705
4937,JetBrains MPS__2021__1,0.0,106.0,0.0,0.0,0.0,JetBrains MPS,2021,1,0.0,0.0006915223276902502,0.0,0.0,0.00017288058192256256
4938,M4__2021__1,0.0,106.0,0.0,0.0,0.0,M4,2021,1,0.0,0.0006915223276902502,0.0,0.0,0.00017288058192256256
4939,Nix__2021__2,0.0,12970.0,6437.0,134.0,0.0,Nix,2021,2,0.0,0.09080979653564478,0.028499198639901534,0.0003607668719089144,0.02991744051186381
4940,Bicep__2021__2,0.0,2408.0,575.0,0.0,0.0,Bicep,2021,2,0.0,0.016859675409239213,0.002545757218881992,0.0,0.004851358157030301
4941,SCSS__2021__2,0.0,2262.0,7500.0,0.0,0.0,SCSS,2021,2,0.0,0.015837452564659096,0.033205528941939025,0.0,0.012260745376649531
4942,JSON__2021__2,0.0,1978.0,955.0,0.0,0.0,JSON,2021,2,0.0,0.013849019086160782,0.0042281706852735695,0.0,0.004519297442858588
4943,Lean__2021__2,0.0,1143.0,5847.0,0.0,0.0,Lean,2021,2,0.0,0.008002744598322434,0.025887030363135666,0.0,0.008472443740364525
4944,CodeQL__2021__2,0.0,884.0,526.0,0.0,0.0,CodeQL,2021,2,0.0,0.006189349278142635,0.002328814429794657,0.0,0.002129540926984323
4945,Roff__2021__2,0.0,740.0,1362.0,254.0,0.0,Roff,2021,2,0.0,0.0051811294862279976,0.0060301240558561274,0.000683841682573614,0.0029737738061644346
4946,Jinja__2021__2,0.0,601.0,1501.0,0.0,0.0,Jinja,2021,2,0.0,0.004207917325977063,0.00664553319224673,0.0,0.0027133626295559486
4947,hoon__2021__2,0.0,569.0,1074.0,0.0,0.0,hoon,2021,2,0.0,0.003983868483329366,0.004755031744485668,0.0,0.0021847250569537588
4948,Verilog__2021__2,0.0,567.0,521.0,819.0,0.0,Verilog,2021,2,0.0,0.003969865430663885,0.002306677410500031,0.0022049855827865742,0.0021203821059876224
4949,Smarty__2021__2,0.0,552.0,2204.0,0.0,0.0,Smarty,2021,2,0.0,0.003864842535672777,0.009757998105071148,0.0,0.0034057101601859814
4950,Puppet__2021__2,0.0,516.0,1236.0,0.0,0.0,Puppet,2021,2,0.0,0.0036127875876941174,0.005472271169631552,0.0,0.0022712646893314173
4951,Adblock Filter List__2021__2,0.0,480.0,2478.0,0.0,0.0,Adblock Filter List,2021,2,0.0,0.003360732639715458,0.010971106762416654,0.0,0.003582959850533028
4952,BitBake__2021__2,0.0,398.0,1368.0,0.0,0.0,BitBake,2021,2,0.0,0.002786607480430734,0.0060566884790096785,0.0,0.002210823989860103
4953,YAML__2021__2,0.0,361.0,268.0,0.0,0.0,YAML,2021,2,0.0,0.002527551006119334,0.0011865442341919546,0.0,0.0009285238100778222
4954,GAP__2021__2,0.0,313.0,704.0,0.0,0.0,GAP,2021,2,0.0,0.0021914777421477884,0.003116892316683343,0.0,0.0013270925147077829
4955,Vim Script__2021__2,0.0,305.0,2490.0,0.0,0.0,Vim Script,2021,2,0.0,0.002135465531485864,0.011024235608723756,0.0,0.003289925285052405
4956,Gherkin__2021__2,0.0,304.0,1051.0,225.0,0.0,Gherkin,2021,2,0.0,0.002128464005153123,0.004653201455730389,0.0006057652699963115,0.001846857682719956
4957,WebAssembly__2021__2,0.0,279.0,512.0,266.0,0.0,WebAssembly,2021,2,0.0,0.0019534258468346098,0.002266830775769704,0.0007161491636400839,0.0012341014465610995
4958,GLSL__2021__2,0.0,217.0,459.0,343.0,0.0,GLSL,2021,2,0.0,0.0015193312142046966,0.0020321783712466683,0.000923455500483266,0.0011187412714836577
4959,Mustache__2021__2,0.0,212.0,276.0,0.0,0.0,Mustache,2021,2,0.0,0.001484323582540994,0.001221963465063356,0.0,0.0006765717619010875
4960,Twig__2021__2,0.0,197.0,571.0,0.0,0.0,Twig,2021,2,0.0,0.001379300687549886,0.002528047603446291,0.0,0.0009768370727490441
4961,Elm__2021__2,0.0,194.0,0.0,256.0,0.0,Elm,2021,2,0.0,0.0013582961085516643,0.0,0.0006892262627513589,0.0005118805928257559
4962,Markdown__2021__2,0.0,187.0,0.0,615.0,0.0,Markdown,2021,2,0.0,0.0013092854242224806,0.0,0.001655758404656585,0.0007412609572197664
4963,Sass__2021__2,0.0,184.0,0.0,0.0,0.0,Sass,2021,2,0.0,0.0012882808452242588,0.0,0.0,0.0003220702113060647
4964,ANTLR__2021__2,0.0,183.0,0.0,0.0,0.0,ANTLR,2021,2,0.0,0.0012812793188915184,0.0,0.0,0.0003203198297228796
4965,M4__2021__2,0.0,159.0,260.0,0.0,0.0,M4,2021,2,0.0,0.0011132426869057454,0.0011511250033205528,0.0,0.0005660919225565745
4966,Crystal__2021__2,0.0,157.0,273.0,629.0,0.0,Crystal,2021,2,0.0,0.0010992396342402644,0.0012086812534865805,0.0016934504659008,0.0010003428384069112
4967,Nunjucks__2021__2,0.0,146.0,454.0,0.0,0.0,Nunjucks,2021,2,0.0,0.0010222228445801184,0.0020100413519520423,0.0,0.0007580660491330402
4968,Stylus__2021__2,0.0,143.0,0.0,0.0,0.0,Stylus,2021,2,0.0,0.0010012182655818969,0.0,0.0,0.0002503045663954742
4969,Pawn__2021__2,0.0,135.0,0.0,0.0,0.0,Pawn,2021,2,0.0,0.0009452060549199725,0.0,0.0,0.00023630151372999313
4970,Cuda__2021__2,0.0,133.0,0.0,412.0,0.0,Cuda,2021,2,0.0,0.0009312030022544914,0.0,0.0011092235166154682,0.0005101066297174899
4971,Objective-C++__2021__2,0.0,115.0,0.0,202.0,0.0,Objective-C++,2021,2,0.0,0.0008051755282651619,0.0,0.0005438425979522441,0.00033725453155435147
4972,PureScript__2021__2,0.0,101.0,0.0,181.0,0.0,PureScript,2021,2,0.0,0.0007071541596067942,0.0,0.00048730450608592174,0.000298614666423179
4973,Haxe__2021__2,0.0,99.0,441.0,373.0,0.0,Haxe,2021,2,0.0,0.0006931511069413133,0.0019524851017860146,0.001004224203149441,0.0009124651029691922
4974,Svelte__2021__2,0.0,96.0,0.0,0.0,0.0,Svelte,2021,2,0.0,0.0006721465279430916,0.0,0.0,0.0001680366319857729
4975,Handlebars__2021__2,0.0,95.0,0.0,0.0,0.0,Handlebars,2021,2,0.0,0.0006651450016103511,0.0,0.0,0.00016628625040258777
4976,F*__2021__2,0.0,93.0,555.0,0.0,0.0,F*,2021,2,0.0,0.00065114194894487,0.002457209141703488,0.0,0.0007770877726620896
4977,SCSS__2021__3,0.0,2073.0,6500.0,0.0,0.0,SCSS,2021,3,0.0,0.01540576694411415,0.03123903629976018,0.0,0.011661200810968582
4978,JSON__2021__3,0.0,1410.0,711.0,0.0,0.0,JSON,2021,3,0.0,0.01047859690844233,0.003417069970635306,0.0,0.003473916719769409
4979,Lean__2021__3,0.0,1255.0,6930.0,0.0,0.0,Lean,2021,3,0.0,0.009326694411414982,0.03330561870112893,0.0,0.010658078278135977
4980,Bicep__2021__3,0.0,1157.0,588.0,0.0,0.0,Bicep,2021,3,0.0,0.008598394768133176,0.0028259312837321518,0.0,0.0028560815129663316
4981,CodeQL__2021__3,0.0,847.0,600.0,0.0,0.0,CodeQL,2021,3,0.0,0.006294589774078478,0.0028836033507470935,0.0,0.002294548281206393
4982,Verilog__2021__3,0.0,750.0,667.0,631.0,0.0,Verilog,2021,3,0.0,0.00557372175980975,0.0032056057249138523,0.0017883358557087875,0.002641915835108097
4983,Smarty__2021__3,0.0,614.0,2251.0,0.0,0.0,Smarty,2021,3,0.0,0.0045630202140309155,0.010818318570886179,0.0,0.0038453346962292736
4984,Roff__2021__3,0.0,600.0,1428.0,189.0,0.0,Roff,2021,3,0.0,0.0044589774078478,0.006862975974778082,0.0005356505177955005,0.0029644009751053457
4985,Jinja__2021__3,0.0,535.0,1339.0,0.0,0.0,Jinja,2021,3,0.0,0.003975921521997622,0.006435241477750597,0.0,0.002602790749937055
4986,BitBake__2021__3,0.0,480.0,1184.0,0.0,0.0,BitBake,2021,3,0.0,0.0035671819262782403,0.005690310612140931,0.0,0.002314373134604793
4987,Vim Script__2021__3,0.0,387.0,2821.0,0.0,0.0,Vim Script,2021,3,0.0,0.002876040428061831,0.013557741754095918,0.0,0.004108445545539437
4988,WebAssembly__2021__3,0.0,366.0,761.0,246.0,0.0,WebAssembly,2021,3,0.0,0.0027199762187871583,0.0036573702498642305,0.0006971959120512864,0.001768635595175669
4989,Puppet__2021__3,0.0,365.0,1119.0,0.0,0.0,Puppet,2021,3,0.0,0.0027125445897740784,0.00537792024914333,0.0,0.002022616209729352
4990,Adblock Filter List__2021__3,0.0,294.0,1910.0,0.0,0.0,Adblock Filter List,2021,3,0.0,0.0021848989298454222,0.009179470666544915,0.0,0.0028410923990975843
4991,YAML__2021__3,0.0,293.0,253.0,0.0,0.0,YAML,2021,3,0.0,0.0021774673008323423,0.0012159194128983578,0.0,0.0008483466784326751
4992,hoon__2021__3,0.0,292.0,833.0,0.0,0.0,hoon,2021,3,0.0,0.002170035671819263,0.004003402651953881,0.0,0.0015433595809432859
4993,Gherkin__2021__3,0.0,274.0,566.0,212.0,0.0,Gherkin,2021,3,0.0,0.0020362663495838286,0.002720199160871425,0.000600835501442572,0.0013393252529744566
4994,Mustache__2021__3,0.0,217.0,238.0,0.0,0.0,Mustache,2021,3,0.0,0.0016126634958382878,0.0011438293291296804,0.0,0.000689123206241992
4995,Elm__2021__3,0.0,189.0,0.0,519.0,0.0,Elm,2021,3,0.0,0.0014045778834720572,0.0,0.001470913326644787,0.000718872802529211
4996,Svelte__2021__3,0.0,177.0,0.0,0.0,0.0,Svelte,2021,3,0.0,0.0013153983353151012,0.0,0.0,0.0003288495838287753
4997,Sass__2021__3,0.0,174.0,0.0,0.0,0.0,Sass,2021,3,0.0,0.001293103448275862,0.0,0.0,0.0003232758620689655
4998,Stylus__2021__3,0.0,160.0,0.0,0.0,0.0,Stylus,2021,3,0.0,0.0011890606420927466,0.0,0.0,0.00029726516052318666
4999,Cuda__2021__3,0.0,158.0,0.0,384.0,0.0,Cuda,2021,3,0.0,0.0011741973840665874,0.0,0.0010883058139337155,0.0005656257995000757
5000,Crystal__2021__3,0.0,153.0,220.0,418.0,0.0,Crystal,2021,3,0.0,0.0011370392390011891,0.0010573212286072676,0.0011846662245424298,0.0008447566730377216
5001,Twig__2021__3,0.0,146.0,371.0,0.0,0.0,Twig,2021,3,0.0,0.0010850178359096314,0.0017830280718786195,0.0,0.0007170114769470627
5002,Markdown__2021__3,0.0,145.0,0.0,464.0,0.0,Markdown,2021,3,0.0,0.0010775862068965517,0.0,0.0013150361918365728,0.0005981555996832811
5003,Objective-C++__2021__3,0.0,139.0,0.0,147.0,0.0,Objective-C++,2021,3,0.0,0.0010329964328180737,0.0,0.0004166170693965004,0.00036240337555364354
5004,Cython__2021__3,0.0,125.0,0.0,0.0,0.0,Cython,2021,3,0.0,0.0009289536266349584,0.0,0.0,0.0002322384066587396
5005,PureScript__2021__3,0.0,120.0,0.0,215.0,0.0,PureScript,2021,3,0.0,0.0008917954815695601,0.0,0.0006093378906139292,0.0003752833430458723
5006,Less__2021__3,0.0,114.0,464.0,0.0,0.0,Less,2021,3,0.0,0.0008472057074910821,0.002229986591244419,0.0,0.0007692980746838753
5007,ANTLR__2021__3,0.0,112.0,0.0,0.0,0.0,ANTLR,2021,3,0.0,0.0008323424494649227,0.0,0.0,0.00020808561236623066
5008,M4__2021__3,0.0,107.0,293.0,0.0,0.0,M4,2021,3,0.0,0.0007951843043995244,0.0014081596362814973,0.0,0.0005508359851702554
5009,Handlebars__2021__3,0.0,100.0,0.0,0.0,0.0,Handlebars,2021,3,0.0,0.0007431629013079667,0.0,0.0,0.0001857907253269917
5010,GAP__2021__3,0.0,96.0,0.0,0.0,0.0,GAP,2021,3,0.0,0.000713436385255648,0.0,0.0,0.000178359096313912
5011,Blade__2021__3,0.0,96.0,0.0,0.0,0.0,Blade,2021,3,0.0,0.000713436385255648,0.0,0.0,0.000178359096313912
5012,GLSL__2021__3,0.0,94.0,375.0,367.0,0.0,GLSL,2021,3,0.0,0.0006985731272294887,0.0018022520942169336,0.001040125608629358,0.0008852377075189451
5013,Standard ML__2021__3,0.0,84.0,223.0,0.0,0.0,Standard ML,2021,3,0.0,0.000624256837098692,0.0010717392453610032,0.0,0.0004239990206149238
5014,Batchfile__2021__3,0.0,83.0,360.0,514.0,0.0,Batchfile,2021,3,0.0,0.0006168252080856123,0.0017301620104482561,0.0014567426780258586,0.0009509324741399318
5015,Nunjucks__2021__3,0.0,76.0,480.0,0.0,0.0,Nunjucks,2021,3,0.0,0.0005648038049940547,0.0023068826805976747,0.0,0.0007179216213979323
5016,JSON__2021__4,0.0,1397.0,695.0,0.0,0.0,JSON,2021,4,0.0,0.013624881745389289,0.004040462763792802,0.0,0.004416336127295523
5017,Lean__2021__4,0.0,1233.0,6681.0,124.0,0.0,Lean,2021,4,0.0,0.012025396701549744,0.03884076507179815,0.00047409310576864257,0.012835063719779135
5018,Smarty__2021__4,0.0,525.0,2136.0,0.0,0.0,Smarty,2021,4,0.0,0.005120302731803419,0.012417882681239462,0.0,0.004384546353260721
5019,Adblock Filter List__2021__4,0.0,363.0,2121.0,0.0,0.0,Adblock Filter List,2021,4,0.0,0.00354032360313265,0.012330678448927388,0.0,0.00396775051301501
5020,BitBake__2021__4,0.0,340.0,1010.0,0.0,0.0,BitBake,2021,4,0.0,0.003316005578691738,0.0058717516423463754,0.0,0.002296939305259528
5021,Puppet__2021__4,0.0,324.0,867.0,0.0,0.0,Puppet,2021,4,0.0,0.0031599582573415387,0.005040404627637928,0.0,0.002050090721244867
5022,WebAssembly__2021__4,0.0,238.0,542.0,232.0,0.0,WebAssembly,2021,4,0.0,0.0023212039050842168,0.003150979594209639,0.0008870129075671377,0.0015897991017152484
5023,Vim Script__2021__4,0.0,233.0,2320.0,0.0,0.0,Vim Script,2021,4,0.0,0.0022724391171622797,0.013487587930934249,0.0,0.003940006762024132
5024,Bicep__2021__4,0.0,209.0,0.0,0.0,0.0,Bicep,2021,4,0.0,0.00203836813513698,0.0,0.0,0.000509592033784245
5025,YAML__2021__4,0.0,192.0,208.0,0.0,0.0,YAML,2021,4,0.0,0.0018725678562023934,0.001209232021394105,0.0,0.0007704499693991246
5026,hoon__2021__4,0.0,185.0,431.0,0.0,0.0,hoon,2021,4,0.0,0.0018042971531116812,0.002505668275100285,0.0,0.0010774913570529916
5027,SWIG__2021__4,0.0,155.0,249.0,0.0,0.0,SWIG,2021,4,0.0,0.0015117084255800572,0.001447590256380443,0.0,0.000739824670490125
5028,Sass__2021__4,0.0,150.0,174.0,177.0,0.0,Sass,2021,4,0.0,0.0014629436376581199,0.0010115690948200686,0.0006767296751697559,0.0007878106019119861
5029,Elm__2021__4,0.0,135.0,0.0,316.0,0.0,Elm,2021,4,0.0,0.0013166492738923077,0.0,0.0012081727534104117,0.0006312055068256799
5030,Stylus__2021__4,0.0,131.0,162.0,0.0,0.0,Stylus,2021,4,0.0,0.001277637443554758,0.0009418057089704087,0.0,0.0005548607881312917
5031,Raku__2021__4,0.0,130.0,354.0,0.0,0.0,Raku,2021,4,0.0,0.0012678844859703704,0.002058019882564967,0.0,0.0008314760921338345
5032,ANTLR__2021__4,0.0,128.0,0.0,0.0,0.0,ANTLR,2021,4,0.0,0.0012483785708015955,0.0,0.0,0.0003120946427003989
5033,Gherkin__2021__4,0.0,125.0,325.0,263.0,0.0,Gherkin,2021,4,0.0,0.0012191196980484331,0.0018894250334282891,0.0010055361840092983,0.0010285202288715053
5034,Cython__2021__4,0.0,123.0,224.0,0.0,0.0,Cython,2021,4,0.0,0.0011996137828796582,0.0013022498691936516,0.0,0.0006254659130183275
5035,XSLT__2021__4,0.0,115.0,465.0,210.0,0.0,XSLT,2021,4,0.0,0.0011215901222045585,0.002703331201674321,0.000802899614608185,0.0011569552346217661
5036,Mustache__2021__4,0.0,113.0,0.0,0.0,0.0,Mustache,2021,4,0.0,0.0011020842070357836,0.0,0.0,0.0002755210517589459
5037,CMake__2021__4,0.0,112.0,243.0,1352.0,0.0,CMake,2021,4,0.0,0.0010923312494513962,0.001412708563455613,0.005169144185477458,0.0019185459995961166
5038,Batchfile__2021__4,0.0,102.0,329.0,468.0,0.0,Batchfile,2021,4,0.0,0.0009948016736075216,0.0019126794953781758,0.0017893191411268122,0.0011742000775281274
5039,Jsonnet__2021__4,0.0,101.0,0.0,532.0,0.0,Jsonnet,2021,4,0.0,0.000985048716023134,0.0,0.002034012357007402,0.000754765268257634
5040,Markdown__2021__4,0.0,97.0,0.0,420.0,0.0,Markdown,2021,4,0.0,0.0009460368856855842,0.0,0.00160579922921637,0.0006379590287254886
5041,Cuda__2021__4,0.0,93.0,0.0,696.0,0.0,Cuda,2021,4,0.0,0.0009070250553480343,0.0,0.002661038722701413,0.0008920159445123619
5042,Svelte__2021__4,0.0,87.0,0.0,0.0,0.0,Svelte,2021,4,0.0,0.0008485073098417094,0.0,0.0,0.00021212682746042736
5043,Scheme__2021__4,0.0,86.0,505.0,355.0,0.0,Scheme,2021,4,0.0,0.000838754352257322,0.0029358758211731877,0.001357282681837646,0.0012829782138170389
5044,Coq__2021__4,0.0,85.0,252.0,0.0,0.0,Coq,2021,4,0.0,0.0008290013946729345,0.001465031102842858,0.0,0.0005735081243789481
5045,Astro__2021__4,0.0,84.0,0.0,0.0,0.0,Astro,2021,4,0.0,0.0008192484370885471,0.0,0.0,0.00020481210927213677
5046,Twig__2021__4,0.0,78.0,333.0,0.0,0.0,Twig,2021,4,0.0,0.0007607306915822223,0.0019359339573280622,0.0,0.0006741661622275711
5047,GAP__2021__4,0.0,75.0,0.0,0.0,0.0,GAP,2021,4,0.0,0.0007314718188290599,0.0,0.0,0.00018286795470726498
5048,PureScript__2021__4,0.0,73.0,0.0,214.0,0.0,PureScript,2021,4,0.0,0.000711965903660285,0.0,0.0008181929406007218,0.0003825397110652517
5049,Crystal__2021__4,0.0,72.0,0.0,318.0,0.0,Crystal,2021,4,0.0,0.0007022129460758975,0.0,0.0012158194164066801,0.0004795080906206444
5050,Mathematica__2021__4,0.0,69.0,0.0,0.0,0.0,Mathematica,2021,4,0.0,0.0006729540733227352,0.0,0.0,0.0001682385183306838
5051,M4__2021__4,0.0,65.0,221.0,0.0,0.0,M4,2021,4,0.0,0.0006339422429851852,0.0012848090227312366,0.0,0.00047968781642910544
5052,ZAP__2021__4,0.0,56.0,0.0,0.0,0.0,ZAP,2021,4,0.0,0.0005461656247256981,0.0,0.0,0.00013654140618142452
5053,Lean__2022__1,0.0,1861.0,9586.0,113.0,0.0,Lean,2022,1,0.0,0.013906220810760322,0.04643210043981168,0.0003663300536527645,0.015176162826056192
5054,Smarty__2022__1,0.0,596.0,2387.0,0.0,0.0,Smarty,2022,1,0.0,0.00445357743321502,0.011562009571232055,0.0,0.004003896751111768
5055,Puppet__2022__1,0.0,554.0,1421.0,0.0,0.0,Puppet,2022,1,0.0,0.0041397347281898,0.0068829558444577915,0.0,0.0027556726431618977
5056,Adblock Filter List__2022__1,0.0,523.0,1181.0,0.0,0.0,Adblock Filter List,2022,1,0.0,0.003908088922099757,0.005720458024141205,0.0,0.0024071367365602406
5057,Bicep__2022__1,0.0,396.0,0.0,0.0,0.0,Bicep,2022,1,0.0,0.002959088361666355,0.0,0.0,0.0007397720904165888
5058,BitBake__2022__1,0.0,358.0,1357.0,0.0,0.0,BitBake,2022,1,0.0,0.002675135438072109,0.006572956425706702,0.0,0.0023120229659447026
